code,code_description,code_type,ccs
02134AF,Bypass 4+ Cor Art from Abd Art w Autol Art - Perc Endo,ICD10_PROC,ccs44
02134AW,Bypass 4+ Cor Art from Aorta w Autol Art - Perc Endo,ICD10_PROC,ccs44
02134D4,Bypass 4+ Cor Art from Cor V w Intralum Dev - Perc Endo,ICD10_PROC,ccs44
02134J3,Bypass 4+ Cor Art from Cor Art w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134J8,Bypass 4+ Cor Art from R Int Mammary w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134J9,Bypass 4+ Cor Art from L Int Mammary w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134JC,Bypass 4+ Cor Art from Thor Art w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134JF,Bypass 4+ Cor Art from Abd Art w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134JW,Bypass 4+ Cor Art from Aorta w Synth Sub - Perc Endo,ICD10_PROC,ccs44
02134K3,Bypass 4+ Cor Art from Cor Art w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134K8,Bypass 4+ Cor Art from R Int Mammary w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134K9,Bypass 4+ Cor Art from L Int Mammary w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134KC,Bypass 4+ Cor Art from Thor Art w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134KF,Bypass 4+ Cor Art from Abd Art w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134KW,Bypass 4+ Cor Art from Aorta w Nonaut Sub - Perc Endo,ICD10_PROC,ccs44
02134Z3,Bypass 4+ Cor Art from Cor Art - Perc Endo Approach,ICD10_PROC,ccs44
02134Z8,Bypass 4+ Cor Art from R Int Mammary - Perc Endo Approach,ICD10_PROC,ccs44
02134Z9,Bypass 4+ Cor Art from L Int Mammary - Perc Endo Approach,ICD10_PROC,ccs44
02134ZC,Bypass 4+ Cor Art from Thor Art - Perc Endo Approach,ICD10_PROC,ccs44
02134ZF,Bypass 4+ Cor Art from Abd Art - Perc Endo Approach,ICD10_PROC,ccs44
33140,Heart revascularize (tmr),CPT_HCPCS,ccs44
33141,Heart tmr w/other procedure,CPT_HCPCS,ccs44
33510,Cabg vein single,CPT_HCPCS,ccs44
33511,Cabg vein two,CPT_HCPCS,ccs44
33512,Cabg vein three,CPT_HCPCS,ccs44
33513,Cabg vein four,CPT_HCPCS,ccs44
33514,Cabg vein five,CPT_HCPCS,ccs44
33516,Cabg vein six or more,CPT_HCPCS,ccs44
33517,Cabg artery-vein single,CPT_HCPCS,ccs44
33518,Cabg artery-vein two,CPT_HCPCS,ccs44
33519,Cabg artery-vein three,CPT_HCPCS,ccs44
33521,Cabg artery-vein four,CPT_HCPCS,ccs44
33522,Cabg artery-vein five,CPT_HCPCS,ccs44
33523,Cabg art-vein six or more,CPT_HCPCS,ccs44
33530,Coronary artery bypass/reop,CPT_HCPCS,ccs44
33533,Cabg arterial single,CPT_HCPCS,ccs44
33534,Cabg arterial two,CPT_HCPCS,ccs44
33535,Cabg arterial three,CPT_HCPCS,ccs44
33536,Cabg arterial four or more,CPT_HCPCS,ccs44
35600,Harvest art for cabg add-on,CPT_HCPCS,ccs44
S2205,Minimally invasive direct co,CPT_HCPCS,ccs44
S2206,Minimally invasive direct co,CPT_HCPCS,ccs44
S2207,Minimally invasive direct co,CPT_HCPCS,ccs44
S2208,Minimally invasive direct co,CPT_HCPCS,ccs44
S2209,Minimally invasive direct co,CPT_HCPCS,ccs44
231,Coronary bypass w PTCA w MCC,MSDRG,ccs44
232,Coronary bypass w PTCA w/o MCC,MSDRG,ccs44
233,Coronary bypass w cardiac cath w MCC,MSDRG,ccs44
234,Coronary bypass w cardiac cath w/o MCC,MSDRG,ccs44
235,Coronary bypass w/o cardiac cath w MCC,MSDRG,ccs44
236,Coronary bypass w/o cardiac cath w/o MCC,MSDRG,ccs44
