code,code_description,code_type,ccs
C9604,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including distal protection when performed; single vessel",CPT_HCPCS,ccs45
C9605,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including distal protection when performed; each additional branch subtended by the bypass graft (list separately in addition to code for primary procedure)",CPT_HCPCS,ccs45
C9606,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including aspiration thrombectomy when performed, single vessel",CPT_HCPCS,ccs45
C9607,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty; single vessel",CPT_HCPCS,ccs45
C9608,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty; each additional coronary artery, coronary artery branch, or bypass graft (list separately in addition to code for primary procedure)",CPT_HCPCS,ccs45
246,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent With Major Complication or Comorbidity (MCC) Or 4+ Arteries Or Stents,MSDRG,ccs45
247,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent Without Major Complication or Comorbidity (MCC),MSDRG,ccs45
248,Percutaneous Cardiovascular Procedures With Non-Drug-Eluting Stent With Major Complication or Comorbidity (MCC) Or 4+ Arteries Or Stents,MSDRG,ccs45
249,Percutaneous Cardiovascular Procedures With Non-Drug-Eluting Stent Without Major Complication or Comorbidity (MCC),MSDRG,ccs45
250,Percutaneous Cardiovascular Procedures Without Coronary Artery Stent With Major Complication or Comorbidity (MCC),MSDRG,ccs45
251,Percutaneous Cardiovascular Procedures Without Coronary Artery Stent Without Major Complication or Comorbidity (MCC),MSDRG,ccs45
