code,code_description,code_type,ccs
041L49M,"Bypass L Fem Art to Peron Art w Autol Vn, Perc Endo",ICD10_PROC,
041L49N,"Bypass L Fem Art to Post Tib Art w Autol Vn, Perc Endo",ICD10_PROC,
041L49P,"Bypass L Fem Art to Foot Art w Autol Vn, Perc Endo",ICD10_PROC,
041L49Q,"Bypass L Fem Art to Low Ex Art w Autol Vn, Perc Endo",ICD10_PROC,
041L49S,"Bypass L Fem Art to Low Ex Vein w Autol Vn, Perc Endo",ICD10_PROC,
041L4AH,"Bypass L Fem Art to R Femor A w Autol Art, Perc Endo",ICD10_PROC,
041L4AJ,"Bypass L Fem Art to L Femor A w Autol Art, Perc Endo",ICD10_PROC,
041L4AK,"Bypass L Fem Art to B Femor A w Autol Art, Perc Endo",ICD10_PROC,
041L4AL,"Bypass L Fem Art to Poplit Art w Autol Art, Perc Endo",ICD10_PROC,
041L4AM,"Bypass L Fem Art to Peron Art w Autol Art, Perc Endo",ICD10_PROC,
041L4AN,"Bypass L Fem Art to Post Tib Art w Autol Art, Perc Endo",ICD10_PROC,
041L4AP,"Bypass L Fem Art to Foot Art w Autol Art, Perc Endo",ICD10_PROC,
041L4AQ,"Bypass L Fem Art to Low Ex Art w Autol Art, Perc Endo",ICD10_PROC,
041L4AS,"Bypass L Fem Art to Low Ex Vein w Autol Art, Perc Endo",ICD10_PROC,
041L4JH,"Bypass L Fem Art to R Femor A w Synth Sub, Perc Endo",ICD10_PROC,
041L4JJ,"Bypass L Fem Art to L Femor A w Synth Sub, Perc Endo",ICD10_PROC,
041L4JK,"Bypass L Fem Art to B Femor A w Synth Sub, Perc Endo",ICD10_PROC,
041L4JL,"Bypass L Fem Art to Poplit Art w Synth Sub, Perc Endo",ICD10_PROC,
041L4JM,"Bypass L Fem Art to Peron Art w Synth Sub, Perc Endo",ICD10_PROC,
041L4JN,"Bypass L Fem Art to Post Tib Art w Synth Sub, Perc Endo",ICD10_PROC,
041L4JP,"Bypass L Fem Art to Foot Art w Synth Sub, Perc Endo",ICD10_PROC,
041L4JQ,"Bypass L Fem Art to Low Ex Art w Synth Sub, Perc Endo",ICD10_PROC,
041L4JS,"Bypass L Fem Art to Low Ex Vein w Synth Sub, Perc Endo",ICD10_PROC,
041L4KH,"Bypass L Fem Art to R Femor A w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KJ,"Bypass L Fem Art to L Femor A w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KK,"Bypass L Fem Art to B Femor A w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KL,"Bypass L Fem Art to Poplit Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KM,"Bypass L Fem Art to Peron Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KN,"Bypass L Fem Art to Post Tib Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KP,"Bypass L Fem Art to Foot Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KQ,"Bypass L Fem Art to Low Ex Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4KS,"Bypass L Fem Art to Low Ex Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
041L4ZH,"Bypass Left Femoral Artery to R Femor A, Perc Endo Approach",ICD10_PROC,
041L4ZJ,"Bypass Left Femoral Artery to L Femor A, Perc Endo Approach",ICD10_PROC,
041L4ZK,"Bypass Left Femoral Artery to B Femor A, Perc Endo Approach",ICD10_PROC,
041L4ZL,"Bypass Left Femoral Artery to Poplit Art, Perc Endo Approach",ICD10_PROC,
041L4ZM,"Bypass Left Femoral Artery to Peron Art, Perc Endo Approach",ICD10_PROC,
041L4ZN,"Bypass L Fem Art to Post Tib Art, Perc Endo Approach",ICD10_PROC,
041L4ZP,"Bypass Left Femoral Artery to Foot Art, Perc Endo Approach",ICD10_PROC,
041L4ZQ,"Bypass Left Femoral Artery to Low Ex Art, Perc Endo Approach",ICD10_PROC,
041L4ZS,"Bypass L Fem Art to Low Ex Vein, Perc Endo Approach",ICD10_PROC,
041M09L,"Bypass R Popl Art to Poplit Art with Autol Vn, Open Approach",ICD10_PROC,
041M09M,"Bypass R Popl Art to Peron Art with Autol Vn, Open Approach",ICD10_PROC,
041M09P,"Bypass R Popl Art to Foot Art with Autol Vn, Open Approach",ICD10_PROC,
041M09Q,"Bypass R Popl Art to Low Ex Art with Autol Vn, Open Approach",ICD10_PROC,
041M09S,"Bypass R Popl Art to Low Ex Vein w Autol Vn, Open",ICD10_PROC,
041M0AL,"Bypass R Popl Art to Poplit Art w Autol Art, Open",ICD10_PROC,
041M0AM,"Bypass R Popl Art to Peron Art with Autol Art, Open Approach",ICD10_PROC,
041M0AP,"Bypass R Popl Art to Foot Art with Autol Art, Open Approach",ICD10_PROC,
041M0AQ,"Bypass R Popl Art to Low Ex Art w Autol Art, Open",ICD10_PROC,
041M0AS,"Bypass R Popl Art to Low Ex Vein w Autol Art, Open",ICD10_PROC,
041M0JL,"Bypass R Popl Art to Poplit Art w Synth Sub, Open",ICD10_PROC,
041M0JM,"Bypass R Popl Art to Peron Art with Synth Sub, Open Approach",ICD10_PROC,
041M0JP,"Bypass R Popl Art to Foot Art with Synth Sub, Open Approach",ICD10_PROC,
041M0JQ,"Bypass R Popl Art to Low Ex Art w Synth Sub, Open",ICD10_PROC,
041M0JS,"Bypass R Popl Art to Low Ex Vein w Synth Sub, Open",ICD10_PROC,
041M0KL,"Bypass R Popl Art to Poplit Art w Nonaut Sub, Open",ICD10_PROC,
041M0KM,"Bypass R Popl Art to Peron Art w Nonaut Sub, Open",ICD10_PROC,
041M0KP,"Bypass R Popl Art to Foot Art with Nonaut Sub, Open Approach",ICD10_PROC,
041M0KQ,"Bypass R Popl Art to Low Ex Art w Nonaut Sub, Open",ICD10_PROC,
041M0KS,"Bypass R Popl Art to Low Ex Vein w Nonaut Sub, Open",ICD10_PROC,
041M0ZL,"Bypass Right Popliteal Artery to Poplit Art, Open Approach",ICD10_PROC,
041M0ZM,"Bypass Right Popliteal Artery to Peron Art, Open Approach",ICD10_PROC,
041M0ZP,"Bypass Right Popliteal Artery to Foot Artery, Open Approach",ICD10_PROC,
041M0ZQ,"Bypass Right Popliteal Artery to Low Ex Art, Open Approach",ICD10_PROC,
041M0ZS,"Bypass Right Popliteal Artery to Low Ex Vein, Open Approach",ICD10_PROC,
041M49L,"Bypass R Popl Art to Poplit Art w Autol Vn, Perc Endo",ICD10_PROC,
041M49M,"Bypass R Popl Art to Peron Art w Autol Vn, Perc Endo",ICD10_PROC,
041M49P,"Bypass R Popl Art to Foot Art w Autol Vn, Perc Endo",ICD10_PROC,
041M49Q,"Bypass R Popl Art to Low Ex Art w Autol Vn, Perc Endo",ICD10_PROC,
041M49S,"Bypass R Popl Art to Low Ex Vein w Autol Vn, Perc Endo",ICD10_PROC,
041M4AL,"Bypass R Popl Art to Poplit Art w Autol Art, Perc Endo",ICD10_PROC,
041M4AM,"Bypass R Popl Art to Peron Art w Autol Art, Perc Endo",ICD10_PROC,
041M4AP,"Bypass R Popl Art to Foot Art w Autol Art, Perc Endo",ICD10_PROC,
041M4AQ,"Bypass R Popl Art to Low Ex Art w Autol Art, Perc Endo",ICD10_PROC,
041M4AS,"Bypass R Popl Art to Low Ex Vein w Autol Art, Perc Endo",ICD10_PROC,
041M4JL,"Bypass R Popl Art to Poplit Art w Synth Sub, Perc Endo",ICD10_PROC,
041M4JM,"Bypass R Popl Art to Peron Art w Synth Sub, Perc Endo",ICD10_PROC,
041M4JP,"Bypass R Popl Art to Foot Art w Synth Sub, Perc Endo",ICD10_PROC,
041M4JQ,"Bypass R Popl Art to Low Ex Art w Synth Sub, Perc Endo",ICD10_PROC,
041M4JS,"Bypass R Popl Art to Low Ex Vein w Synth Sub, Perc Endo",ICD10_PROC,
041M4KL,"Bypass R Popl Art to Poplit Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041M4KM,"Bypass R Popl Art to Peron Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041M4KP,"Bypass R Popl Art to Foot Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041M4KQ,"Bypass R Popl Art to Low Ex Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041M4KS,"Bypass R Popl Art to Low Ex Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
041M4ZL,"Bypass R Popl Art to Poplit Art, Perc Endo Approach",ICD10_PROC,
041M4ZM,"Bypass R Popl Art to Peron Art, Perc Endo Approach",ICD10_PROC,
041M4ZP,"Bypass R Popl Art to Foot Art, Perc Endo Approach",ICD10_PROC,
041M4ZQ,"Bypass R Popl Art to Low Ex Art, Perc Endo Approach",ICD10_PROC,
041M4ZS,"Bypass R Popl Art to Low Ex Vein, Perc Endo Approach",ICD10_PROC,
041N09L,"Bypass L Popl Art to Poplit Art with Autol Vn, Open Approach",ICD10_PROC,
041N09M,"Bypass L Popl Art to Peron Art with Autol Vn, Open Approach",ICD10_PROC,
041N09P,"Bypass L Popl Art to Foot Art with Autol Vn, Open Approach",ICD10_PROC,
041N09Q,"Bypass L Popl Art to Low Ex Art with Autol Vn, Open Approach",ICD10_PROC,
041N09S,"Bypass L Popl Art to Low Ex Vein w Autol Vn, Open",ICD10_PROC,
041N0AL,"Bypass L Popl Art to Poplit Art w Autol Art, Open",ICD10_PROC,
041N0AM,"Bypass L Popl Art to Peron Art with Autol Art, Open Approach",ICD10_PROC,
041N0AP,"Bypass L Popl Art to Foot Art with Autol Art, Open Approach",ICD10_PROC,
041N0AQ,"Bypass L Popl Art to Low Ex Art w Autol Art, Open",ICD10_PROC,
041N0AS,"Bypass L Popl Art to Low Ex Vein w Autol Art, Open",ICD10_PROC,
041N0JL,"Bypass L Popl Art to Poplit Art w Synth Sub, Open",ICD10_PROC,
041N0JM,"Bypass L Popl Art to Peron Art with Synth Sub, Open Approach",ICD10_PROC,
041N0JP,"Bypass L Popl Art to Foot Art with Synth Sub, Open Approach",ICD10_PROC,
041N0JQ,"Bypass L Popl Art to Low Ex Art w Synth Sub, Open",ICD10_PROC,
041N0JS,"Bypass L Popl Art to Low Ex Vein w Synth Sub, Open",ICD10_PROC,
041N0KL,"Bypass L Popl Art to Poplit Art w Nonaut Sub, Open",ICD10_PROC,
041N0KM,"Bypass L Popl Art to Peron Art w Nonaut Sub, Open",ICD10_PROC,
041N0KP,"Bypass L Popl Art to Foot Art with Nonaut Sub, Open Approach",ICD10_PROC,
041N0KQ,"Bypass L Popl Art to Low Ex Art w Nonaut Sub, Open",ICD10_PROC,
041N0KS,"Bypass L Popl Art to Low Ex Vein w Nonaut Sub, Open",ICD10_PROC,
041N0ZL,"Bypass Left Popliteal Artery to Poplit Art, Open Approach",ICD10_PROC,
041N0ZM,"Bypass Left Popliteal Artery to Peron Art, Open Approach",ICD10_PROC,
041N0ZP,"Bypass Left Popliteal Artery to Foot Artery, Open Approach",ICD10_PROC,
041N0ZQ,"Bypass Left Popliteal Artery to Low Ex Art, Open Approach",ICD10_PROC,
041N0ZS,"Bypass Left Popliteal Artery to Low Ex Vein, Open Approach",ICD10_PROC,
041N49L,"Bypass L Popl Art to Poplit Art w Autol Vn, Perc Endo",ICD10_PROC,
041N49M,"Bypass L Popl Art to Peron Art w Autol Vn, Perc Endo",ICD10_PROC,
041N49P,"Bypass L Popl Art to Foot Art w Autol Vn, Perc Endo",ICD10_PROC,
041N49Q,"Bypass L Popl Art to Low Ex Art w Autol Vn, Perc Endo",ICD10_PROC,
041N49S,"Bypass L Popl Art to Low Ex Vein w Autol Vn, Perc Endo",ICD10_PROC,
041N4AL,"Bypass L Popl Art to Poplit Art w Autol Art, Perc Endo",ICD10_PROC,
041N4AM,"Bypass L Popl Art to Peron Art w Autol Art, Perc Endo",ICD10_PROC,
041N4AP,"Bypass L Popl Art to Foot Art w Autol Art, Perc Endo",ICD10_PROC,
041N4AQ,"Bypass L Popl Art to Low Ex Art w Autol Art, Perc Endo",ICD10_PROC,
041N4AS,"Bypass L Popl Art to Low Ex Vein w Autol Art, Perc Endo",ICD10_PROC,
041N4JL,"Bypass L Popl Art to Poplit Art w Synth Sub, Perc Endo",ICD10_PROC,
041N4JM,"Bypass L Popl Art to Peron Art w Synth Sub, Perc Endo",ICD10_PROC,
041N4JP,"Bypass L Popl Art to Foot Art w Synth Sub, Perc Endo",ICD10_PROC,
041N4JQ,"Bypass L Popl Art to Low Ex Art w Synth Sub, Perc Endo",ICD10_PROC,
041N4JS,"Bypass L Popl Art to Low Ex Vein w Synth Sub, Perc Endo",ICD10_PROC,
041N4KL,"Bypass L Popl Art to Poplit Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041N4KM,"Bypass L Popl Art to Peron Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041N4KP,"Bypass L Popl Art to Foot Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041N4KQ,"Bypass L Popl Art to Low Ex Art w Nonaut Sub, Perc Endo",ICD10_PROC,
041N4KS,"Bypass L Popl Art to Low Ex Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
041N4ZL,"Bypass L Popl Art to Poplit Art, Perc Endo Approach",ICD10_PROC,
041N4ZM,"Bypass L Popl Art to Peron Art, Perc Endo Approach",ICD10_PROC,
041N4ZP,"Bypass Left Popliteal Artery to Foot Art, Perc Endo Approach",ICD10_PROC,
041N4ZQ,"Bypass L Popl Art to Low Ex Art, Perc Endo Approach",ICD10_PROC,
041N4ZS,"Bypass L Popl Art to Low Ex Vein, Perc Endo Approach",ICD10_PROC,
051707Y,"Bypass R Axilla Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051709Y,"Bypass R Axilla Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
05170AY,"Bypass R Axilla Vein to Up Vein w Autol Art, Open",ICD10_PROC,
05170JY,"Bypass R Axilla Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
05170KY,"Bypass R Axilla Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
05170ZY,"Bypass Right Axillary Vein to Upper Vein, Open Approach",ICD10_PROC,
051747Y,"Bypass R Axilla Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051749Y,"Bypass R Axilla Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
05174AY,"Bypass R Axilla Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
05174JY,"Bypass R Axilla Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
05174KY,"Bypass R Axilla Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
05174ZY,"Bypass Right Axillary Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051807Y,"Bypass L Axilla Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051809Y,"Bypass L Axilla Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
05180AY,"Bypass L Axilla Vein to Up Vein w Autol Art, Open",ICD10_PROC,
05180JY,"Bypass L Axilla Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
05180KY,"Bypass L Axilla Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
05180ZY,"Bypass Left Axillary Vein to Upper Vein, Open Approach",ICD10_PROC,
051847Y,"Bypass L Axilla Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051849Y,"Bypass L Axilla Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
05184AY,"Bypass L Axilla Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
05184JY,"Bypass L Axilla Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
05184KY,"Bypass L Axilla Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
05184ZY,"Bypass Left Axillary Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051907Y,"Bypass R Brach Vein to Up Vein with Autol Sub, Open Approach",ICD10_PROC,
051909Y,"Bypass R Brach Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
05190AY,"Bypass R Brach Vein to Up Vein with Autol Art, Open Approach",ICD10_PROC,
05190JY,"Bypass R Brach Vein to Up Vein with Synth Sub, Open Approach",ICD10_PROC,
05190KY,"Bypass R Brach Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
05190ZY,"Bypass Right Brachial Vein to Upper Vein, Open Approach",ICD10_PROC,
051947Y,"Bypass R Brach Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051949Y,"Bypass R Brach Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
05194AY,"Bypass R Brach Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
05194JY,"Bypass R Brach Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
05194KY,"Bypass R Brach Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
05194ZY,"Bypass Right Brachial Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051A07Y,"Bypass L Brach Vein to Up Vein with Autol Sub, Open Approach",ICD10_PROC,
051A09Y,"Bypass L Brach Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
051A0AY,"Bypass L Brach Vein to Up Vein with Autol Art, Open Approach",ICD10_PROC,
051A0JY,"Bypass L Brach Vein to Up Vein with Synth Sub, Open Approach",ICD10_PROC,
051A0KY,"Bypass L Brach Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051A0ZY,"Bypass Left Brachial Vein to Upper Vein, Open Approach",ICD10_PROC,
051A47Y,"Bypass L Brach Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051A49Y,"Bypass L Brach Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051A4AY,"Bypass L Brach Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051A4JY,"Bypass L Brach Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051A4KY,"Bypass L Brach Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051A4ZY,"Bypass Left Brachial Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051B07Y,"Bypass R Basilic Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051B09Y,"Bypass R Basilic Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051B0AY,"Bypass R Basilic Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051B0JY,"Bypass R Basilic Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051B0KY,"Bypass R Basilic Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051B0ZY,"Bypass Right Basilic Vein to Upper Vein, Open Approach",ICD10_PROC,
051B47Y,"Bypass R Basilic Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051B49Y,"Bypass R Basilic Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051B4AY,"Bypass R Basilic Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051B4JY,"Bypass R Basilic Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051B4KY,"Bypass R Basilic Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051B4ZY,"Bypass Right Basilic Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051C07Y,"Bypass L Basilic Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051C09Y,"Bypass L Basilic Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051C0AY,"Bypass L Basilic Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051C0JY,"Bypass L Basilic Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051C0KY,"Bypass L Basilic Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051C0ZY,"Bypass Left Basilic Vein to Upper Vein, Open Approach",ICD10_PROC,
051C47Y,"Bypass L Basilic Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051C49Y,"Bypass L Basilic Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051C4AY,"Bypass L Basilic Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051C4JY,"Bypass L Basilic Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051C4KY,"Bypass L Basilic Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051C4ZY,"Bypass Left Basilic Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051D07Y,"Bypass R Cephalic Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051D09Y,"Bypass R Cephalic Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051D0AY,"Bypass R Cephalic Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051D0JY,"Bypass R Cephalic Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051D0KY,"Bypass R Cephalic Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051D0ZY,"Bypass Right Cephalic Vein to Upper Vein, Open Approach",ICD10_PROC,
051D47Y,"Bypass R Cephalic Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051D49Y,"Bypass R Cephalic Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051D4AY,"Bypass R Cephalic Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051D4JY,"Bypass R Cephalic Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051D4KY,"Bypass R Cephalic Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051D4ZY,"Bypass Right Cephalic Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051F07Y,"Bypass L Cephalic Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051F09Y,"Bypass L Cephalic Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051F0AY,"Bypass L Cephalic Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051F0JY,"Bypass L Cephalic Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051F0KY,"Bypass L Cephalic Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051F0ZY,"Bypass Left Cephalic Vein to Upper Vein, Open Approach",ICD10_PROC,
051F47Y,"Bypass L Cephalic Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051F49Y,"Bypass L Cephalic Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051F4AY,"Bypass L Cephalic Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051F4JY,"Bypass L Cephalic Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051F4KY,"Bypass L Cephalic Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051F4ZY,"Bypass Left Cephalic Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051G07Y,"Bypass R Hand Vein to Up Vein with Autol Sub, Open Approach",ICD10_PROC,
051G09Y,"Bypass R Hand Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
051G0AY,"Bypass R Hand Vein to Up Vein with Autol Art, Open Approach",ICD10_PROC,
051G0JY,"Bypass R Hand Vein to Up Vein with Synth Sub, Open Approach",ICD10_PROC,
051G0KY,"Bypass R Hand Vein to Up Vein with Nonaut Sub, Open Approach",ICD10_PROC,
051G0ZY,"Bypass Right Hand Vein to Upper Vein, Open Approach",ICD10_PROC,
051G47Y,"Bypass R Hand Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051G49Y,"Bypass R Hand Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051G4AY,"Bypass R Hand Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051G4JY,"Bypass R Hand Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051G4KY,"Bypass R Hand Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051G4ZY,"Bypass Right Hand Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051H07Y,"Bypass L Hand Vein to Up Vein with Autol Sub, Open Approach",ICD10_PROC,
051H09Y,"Bypass L Hand Vein to Up Vein with Autol Vn, Open Approach",ICD10_PROC,
051H0AY,"Bypass L Hand Vein to Up Vein with Autol Art, Open Approach",ICD10_PROC,
051H0JY,"Bypass L Hand Vein to Up Vein with Synth Sub, Open Approach",ICD10_PROC,
051H0KY,"Bypass L Hand Vein to Up Vein with Nonaut Sub, Open Approach",ICD10_PROC,
051H0ZY,"Bypass Left Hand Vein to Upper Vein, Open Approach",ICD10_PROC,
051H47Y,"Bypass L Hand Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051H49Y,"Bypass L Hand Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051H4AY,"Bypass L Hand Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051H4JY,"Bypass L Hand Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051H4KY,"Bypass L Hand Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051H4ZY,"Bypass Left Hand Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051L07Y,"Bypass Intracran Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051L09Y,"Bypass Intracran Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051L0AY,"Bypass Intracran Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051L0JY,"Bypass Intracran Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051L0KY,"Bypass Intracran Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051L0ZY,"Bypass Intracranial Vein to Upper Vein, Open Approach",ICD10_PROC,
051L47Y,"Bypass Intracran Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051L49Y,"Bypass Intracran Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051L4AY,"Bypass Intracran Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051L4JY,"Bypass Intracran Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051L4KY,"Bypass Intracran Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051L4ZY,"Bypass Intracranial Vein to Upper Vein, Perc Endo Approach",ICD10_PROC,
051M07Y,"Bypass R Int Jugular Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051M09Y,"Bypass R Int Jugular Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051M0AY,"Bypass R Int Jugular Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051M0JY,"Bypass R Int Jugular Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051M0KY,"Bypass R Int Jugular Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
051M0ZY,"Bypass Right Internal Jugular Vein to Up Vein, Open Approach",ICD10_PROC,
051M47Y,"Bypass R Int Jugular Vein to Up Vein w Autol Sub, Perc Endo",ICD10_PROC,
051M49Y,"Bypass R Int Jugular Vein to Up Vein w Autol Vn, Perc Endo",ICD10_PROC,
051M4AY,"Bypass R Int Jugular Vein to Up Vein w Autol Art, Perc Endo",ICD10_PROC,
051M4JY,"Bypass R Int Jugular Vein to Up Vein w Synth Sub, Perc Endo",ICD10_PROC,
051M4KY,"Bypass R Int Jugular Vein to Up Vein w Nonaut Sub, Perc Endo",ICD10_PROC,
051M4ZY,"Bypass R Int Jugular Vein to Up Vein, Perc Endo Approach",ICD10_PROC,
051N07Y,"Bypass L Int Jugular Vein to Up Vein w Autol Sub, Open",ICD10_PROC,
051N09Y,"Bypass L Int Jugular Vein to Up Vein w Autol Vn, Open",ICD10_PROC,
051N0AY,"Bypass L Int Jugular Vein to Up Vein w Autol Art, Open",ICD10_PROC,
051N0JY,"Bypass L Int Jugular Vein to Up Vein w Synth Sub, Open",ICD10_PROC,
051N0KY,"Bypass L Int Jugular Vein to Up Vein w Nonaut Sub, Open",ICD10_PROC,
